id,country_id,year,number_yaws,polio_cases,cases_guinea_worm,number_rabies,number_malaria,number_hiv,number_tuberculosis,number_smallpox,number_cholera_cases
1,1,1980,0,6160,0,0,0,0,0,0,0
2,1,1981,0,5859,0,0,0,0,0,0,0
3,1,1982,0,9730,0,0,0,0,0,0,0
4,1,1983,0,13937,0,0,0,0,0,0,0
5,1,1984,0,3864,0,0,0,0,0,0,0
6,1,1985,0,13867,0,0,0,0,0,0,0
7,1,1986,0,12901,0,0,0,0,0,0,0
8,1,1987,0,4396,0,0,0,0,0,0,0
9,1,1988,0,2149,0,0,0,0,0,0,0
10,1,1989,0,385,0,0,0,0,0,0,0
11,1,1990,0,336,0,2.14577,1219850,87.6656,16303.1,0,0
12,1,1991,0,14,0,2.32097,1132780,103.774,17582.3,0,0
13,1,1995,0,0,0,3.12636,725758,143.545,22163.4,0,19903
14,1,1997,0,21,0,3.44612,605853,160.595,23140.9,0,4170
15,1,1998,0,65,0,3.55702,547045,164.607,23179.4,0,10000
16,1,1999,0,167,0,3.60704,502899,168.994,22944.2,0,24639
17,1,2000,0,133,0,3.63623,491615,177.667,22879.7,0,4330
18,1,2001,0,22,0,3.71183,511626,192.515,23330.5,0,4499
19,1,2002,0,11,0,3.84171,546031,208.173,24148.1,0,3
20,1,2003,0,9,0,3.91481,574740,220.205,24519.4,0,41
21,1,2004,0,4,0,3.96084,601074,233.173,24681.5,0,0
22,1,2005,0,10,0,3.98966,625203,244.334,24736.1,0,33
23,1,2006,0,34,0,3.92963,605759,252.451,24318.2,0,0
24,1,2007,0,19,0,3.82699,540832,268.993,23911,0,0
25,1,2008,0,34,0,3.70162,453019,282.07,23510.4,0,4384
26,1,2009,0,42,0,3.56879,368269,290.232,23083.8,0,662
27,1,2010,0,33,0,3.49662,324377,301.322,22966.5,0,2369
28,1,2011,0,90,0,3.46933,313174,330.218,23015.8,0,3733
29,1,2012,0,51,0,3.43045,303790,459.223,23064.8,0,12
30,1,2013,0,19,0,3.38692,297652,525.684,23117.9,0,3957
31,1,2014,0,31,0,3.33008,294260,592.787,23040.7,0,45481
32,1,2015,0,22,0,3.31082,298038,669.639,23044.6,0,58064
33,1,2016,0,14,0,3.33742,345017,718.014,23112.9,0,677
34,1,2017,0,16,0,3.37924,427514,765.246,23483.1,0,33
35,1,2018,0,23,0,3.39485,629438,810.922,23930.4,0,0
36,1,2019,0,32,0,3.38721,998712,849.663,23717.3,0,2
37,1,2020,0,404,0,0,0,0,0,0,0
38,1,1992,0,0,0,2.61804,1081610,119.933,19786.7,0,0
39,1,1993,0,0,0,2.85312,963817,127.263,21195.9,0,37046
40,1,1994,0,0,0,2.98999,818780,133.063,21658.2,0,38735
41,1,1996,0,0,0,3.28144,665807,152.264,22701.5,0,0
42,1,2021,0,0,0,0,0,0,0,0,4755
43,1,2022,0,0,0,0,0,0,0,0,0
44,1,1960,0,0,0,0,0,0,0,0,887
45,1,1965,0,0,0,0,0,0,0,0,218
46,2,1980,0,35882,0,0,0,0,0,0,18742
47,2,1981,0,29337,0,0,0,0,0,0,19415
48,2,1982,0,27279,0,0,0,0,0,0,46924
49,2,1983,0,21462,0,0,0,0,0,0,37383
50,2,1984,0,20776,0,0,0,0,0,0,17504
51,2,1985,0,27545,0,0,0,0,0,0,31884
52,2,1986,0,23975,0,0,0,0,0,0,35585
53,2,1987,0,19474,0,0,0,0,0,0,34358
54,2,1988,0,31801,0,0,0,0,0,0,23012
55,2,1989,0,21672,0,0,0,0,0,0,35857
56,2,1990,0,29596,0,0,0,0,0,0,43262
57,2,1991,0,12096,0,0,0,0,0,0,153367
58,2,1992,0,10885,0,0,0,0,0,0,92079
59,2,1993,0,14105,0,0,0,0,0,0,76713
60,2,1994,0,11158,0,0,0,0,0,0,162413
61,2,1995,0,15386,0,0,0,0,0,0,72597
62,2,1996,0,2163,0,0,0,0,0,0,108535
63,2,1997,0,1208,0,0,0,0,0,0,118367
64,2,1998,0,1100,0,0,0,0,0,0,211761
65,2,1999,0,3176,0,0,0,0,0,0,210820
66,2,2000,0,2068,0,0,0,0,0,0,124484
67,2,2001,0,134,0,0,0,0,0,0,173954
68,2,2002,0,241,0,0,0,0,0,0,137866
69,2,2003,0,563,0,0,0,0,0,0,108067
70,2,2004,0,1112,0,0,0,0,0,0,95560
71,2,2005,0,1000,0,0,0,0,0,0,125018
72,2,2006,0,1347,0,0,0,0,0,0,234226
73,2,2007,0,483,0,0,0,0,0,0,167298
74,2,2008,0,1106,0,0,0,0,0,0,179323
75,2,2009,0,983,0,0,0,0,0,0,217333
76,2,2010,0,1196,0,0,0,0,0,0,115106
77,2,2011,0,473,0,0,0,0,0,0,188678
78,2,2012,0,187,0,0,0,0,0,0,117570
79,2,2013,0,102,0,0,0,0,0,0,56329
80,2,2014,0,66,0,0,0,0,0,0,105287
81,2,2015,0,35,0,0,0,0,0,0,71176
82,2,2016,0,6,0,0,0,0,0,0,71058
83,2,2017,0,24,0,0,0,0,0,0,179835
84,2,2018,0,100,0,0,0,0,0,0,120650
85,2,2019,0,390,0,0,0,0,0,0,55087
86,2,2020,0,1106,0,0,0,0,0,0,47256
87,2,1970,0,0,0,0,0,0,0,0,11086
88,2,1971,0,0,0,0,0,0,0,0,72654
89,2,1972,0,0,0,0,0,0,0,0,5137
90,2,1973,0,0,0,0,0,0,0,0,6337
91,2,1974,0,0,0,0,0,0,0,0,6074
92,2,1975,0,0,0,0,0,0,0,0,6650
93,2,1976,0,0,0,0,0,0,0,0,3180
94,2,1977,0,0,0,0,0,0,0,0,9502
95,2,1978,0,0,0,0,0,0,0,0,24643
96,2,1979,0,0,0,0,0,0,0,0,21586
97,2,2021,0,0,0,0,0,0,0,0,141467
98,3,1990,0,0,0,4283.07,161375000,1716680,1419730,0,0
99,3,1991,0,0,0,4313.58,165036000,1980980,1434700,0,0
100,3,1992,0,0,0,4331.9,168662000,2202250,1449650,0,0
101,3,1993,0,0,0,4357.96,172655000,2377330,1468060,0,0
102,3,1994,0,0,0,4400.23,177231000,2503190,1492670,0,0
103,3,1995,0,0,0,4456.03,182235000,2581300,1522850,0,0
104,3,1996,0,0,0,4510.27,187688000,2614400,1558220,0,0
105,3,1997,0,0,0,4549.65,193373000,2604930,1594920,0,0
106,3,1998,0,0,0,4581.12,199060000,2559210,1631310,0,0
107,3,1999,0,0,0,4620.69,204628000,2488690,1667110,0,0
108,3,2000,0,0,0,4678.37,209941000,2405360,1701470,0,0
109,3,2001,0,0,0,4740.87,213436000,2316860,1732910,0,0
110,3,2002,0,0,0,4786.36,214484000,2230150,1760700,0,0
111,3,2003,0,0,0,4821.42,214443000,2152550,1785750,0,0
112,3,2004,0,0,0,4854.03,214836000,2085620,1809740,0,0
113,3,2005,0,0,0,4899.11,217327000,2029000,1835040,0,0
114,3,2006,0,0,0,4917.78,220826000,1979670,1858910,0,0
115,3,2007,0,0,0,4889.07,223292000,1934590,1878490,0,0
116,3,2008,0,0,0,4839.05,225112000,1888090,1896230,0,0
117,3,2009,0,0,0,4794.84,226734000,1842410,1914050,0,0
118,3,2010,0,0,0,4784.05,228678000,1800210,1934130,0,0
119,3,2011,0,0,0,4793.85,227490000,1751440,1951540,0,0
120,3,2012,0,0,0,4785.18,221134000,1697840,1961800,0,0
121,3,2013,0,0,0,4765.87,212518000,1642840,1969220,0,0
122,3,2014,0,0,0,4745.49,204792000,1587860,1979420,0,0
123,3,2015,0,0,0,4737.09,201285000,1539600,1998910,0,0
124,3,2016,0,0,0,4698.19,201364000,1491490,2030170,0,0
125,3,2017,0,0,0,4636.3,202922000,1425480,2066350,0,0
126,3,2018,0,0,0,4540.89,205775000,1337120,2084410,0,0
127,3,2019,0,0,0,4378.75,208118000,1287110,2078590,0,0
128,4,1980,0,7,0,0,0,0,0,0,0
129,4,1981,0,7,0,0,0,0,0,0,0
130,4,1982,0,0,0,0,0,0,0,0,0
131,4,1983,0,0,0,0,0,0,0,0,0
132,4,1984,0,0,0,0,0,0,0,0,0
133,4,1985,0,7,0,0,0,0,0,0,0
134,4,1986,0,0,0,0,0,0,0,0,0
135,4,1987,0,0,0,0,0,0,0,0,0
136,4,1988,0,0,0,0,0,0,0,0,0
137,4,1989,0,0,0,0,0,0,0,0,0
138,4,1990,0,0,0,0.0243805,0,3.18445,216.81,0,0
139,4,1991,0,7,0,0.024485,0,3.45465,211.275,0,0
140,4,1992,0,0,0,0.0243414,0,3.67103,205.646,0,0
141,4,1993,0,7,0,0.0240784,0,3.71282,200.168,0,0
142,4,1994,0,0,0,0.0238294,0,3.62942,195.057,0,626
143,4,1995,0,0,0,0.023583,0,3.6543,190.382,0,0
144,4,1996,0,153,0,0.0230258,0,3.69188,186.268,0,0
145,4,1997,0,0,0,0.0222841,0,3.66569,187.337,0,0
146,4,1998,0,0,0,0.0214067,0,3.35099,188.07,0,0
147,4,1999,0,0,0,0.0203165,0,3.01055,178.313,0,0
148,4,2000,0,0,0,0.0196059,0,2.83956,169.366,0,0
149,4,2001,0,0,0,0.0187264,0,3.07647,164.973,0,0
150,4,2002,0,0,0,0.0169773,0,3.2796,160.233,0,0
151,4,2003,0,0,0,0.0147383,0,3.49951,155.237,0,0
152,4,2004,0,0,0,0.0126576,0,3.31794,150.116,0,0
153,4,2005,0,0,0,0.0114918,0,2.97707,145.207,0,0
154,4,2006,0,0,0,0.0110534,0,2.70512,140.295,0,0
155,4,2007,0,0,0,0.01066,0,2.55998,135.084,0,0
156,4,2008,0,0,0,0.0103667,0,2.48358,129.905,0,0
157,4,2009,0,0,0,0.0102469,0,2.38568,125.134,0,0
158,4,2010,0,0,0,0.0103962,0,2.3353,121.226,0,0
159,4,2011,0,0,0,0.0107559,0,2.46601,117.806,0,0
160,4,2012,0,0,0,0.0111907,0,2.3746,114.177,0,0
161,4,2013,0,0,0,0.0116628,0,2.24451,110.223,0,0
162,4,2014,0,0,0,0.0121381,0,2.42244,106.195,0,0
163,4,2015,0,0,0,0.0125889,0,2.62745,102.468,0,0
164,4,2016,0,0,0,0.0134601,0,2.66132,97.5841,0,0
165,4,2017,0,0,0,0.0143269,0,2.69629,94.3484,0,0
166,4,2018,0,0,0,0.0145095,0,2.72804,94.3989,0,0
167,4,2019,0,0,0,0.0142249,0,2.68984,95.8357,0,0
168,4,2020,0,0,0,0,0,0,0,0,0
169,4,2021,0,0,0,0,0,0,0,0,0
170,4,2022,0,0,0,0,0,0,0,0,0
171,5,1980,0,812,0,0,0,0,0,0,614
172,5,1981,0,798,0,0,0,0,0,0,0
173,5,1982,0,497,0,0,0,0,0,0,0
174,5,1983,0,924,0,0,0,0,0,0,218
175,5,1984,0,756,0,0,0,0,0,0,45
176,5,1985,0,462,0,0,0,0,0,0,0
177,5,1986,0,203,0,0,0,0,0,0,0
178,5,1987,0,245,0,0,0,0,0,0,1507
179,5,1988,0,63,0,0,0,0,0,0,699
180,5,1989,0,126,0,0,0,0,0,0,393
181,5,1990,0,14,0,1.77466,2428.51,124.473,10231.1,0,1299
182,5,1991,0,0,0,1.77268,2030.12,135.876,9977.9,0,0
183,5,1992,0,7,0,1.76457,1641.97,158.941,9721.13,0,69
184,5,1993,0,7,0,1.75264,1284.28,172.62,9470.08,0,0
185,5,1994,0,28,0,1.7384,979.401,198.848,9237.55,0,118
186,5,1995,0,28,0,1.72482,751.831,229.408,9036.63,0,0
187,5,1996,0,8,0,1.70788,569.651,249.649,8853.55,0,0
188,5,1997,0,0,0,1.68429,393.71,285.93,8666.49,0,0
189,5,1998,0,0,0,1.65579,240.34,325.859,8482.41,0,0
190,5,1999,0,11,0,1.62876,127.376,354.126,8306.24,0,0
191,5,2000,0,0,0,1.60596,74.0517,413.728,8143.84,0,0
192,5,2001,0,2,0,1.58672,58.9357,458.612,7989.96,0,0
193,5,2002,0,0,0,1.56733,46.9041,485.56,7838.25,0,0
194,5,2003,0,0,0,1.54991,37.6482,543.684,7691.85,0,0
195,5,2004,0,0,0,1.53275,30.81,589.667,7555.56,0,0
196,5,2005,0,0,0,1.51688,25.9813,619.791,7431.98,0,0
197,5,2006,0,0,0,1.49686,21.8554,659.293,7308.86,0,0
198,5,2007,0,0,0,1.46969,17.7537,727.658,7181.04,0,0
199,5,2008,0,0,0,1.4403,14.1999,757.094,7062.96,0,0
200,5,2009,0,0,0,1.41523,11.7582,781.954,6972.41,0,0
201,5,2010,0,0,0,1.40018,11.0327,828.428,6927.12,0,0
202,5,2011,0,0,0,1.39237,11.9148,836.886,6927.19,0,0
203,5,2012,0,0,0,1.38449,13.5671,883.852,6949.87,0,0
204,5,2013,0,0,0,1.3762,15.5014,839.577,6980.99,0,0
205,5,2014,0,0,0,1.368,17.1934,840.172,7004.67,0,0
206,5,2015,0,0,0,1.36153,18.0835,749.411,7003.68,0,0
207,5,2016,0,0,0,1.35211,12.5845,632.926,6930.47,0,0
208,5,2017,0,0,0,1.34703,6.32114,649.563,6873.66,0,0
209,5,2018,0,0,0,1.34756,6.8619,664.292,6889.47,0,0
210,5,2019,0,0,0,1.34616,10.6715,675.619,6921.85,0,0
211,5,2020,0,0,0,0,0,0,0,0,0
212,5,2021,0,0,0,0,0,0,0,0,0
213,5,2022,0,0,0,0,0,0,0,0,0
214,5,1971,0,0,0,0,0,0,0,0,1332
215,5,1972,0,0,0,0,0,0,0,0,646
216,5,1973,0,0,0,0,0,0,0,0,605
217,5,1974,0,0,0,0,0,0,0,0,738
218,5,1975,0,0,0,0,0,0,0,0,1165
219,5,1976,0,0,0,0,0,0,0,0,286
220,5,1977,0,0,0,0,0,0,0,0,262
221,5,1978,0,0,0,0,0,0,0,0,220
222,5,1979,0,0,0,0,0,0,0,0,2513
223,6,1990,0,0,0,0.00356141,0,0.63044,7.31629,0,0
224,6,1991,0,0,0,0.00363435,0,0.536651,7.51843,0,0
225,6,1992,0,0,0,0.00367917,0,0.506537,7.69439,0,0
226,6,1993,0,0,0,0.00370732,0,0.595202,7.84484,0,0
227,6,1994,0,0,0,0.00372735,0,0.66909,7.97073,0,0
228,6,1995,0,0,0,0.00376141,0,0.694149,8.07337,0,0
229,6,1996,0,0,0,0.00367153,0,0.692141,8.14205,0,0
230,6,1997,0,0,0,0.00342132,0,0.702742,8.16817,0,0
231,6,1998,0,0,0,0.00311014,0,0.73807,8.16722,0,0
232,6,1999,0,0,0,0.0028557,0,0.800524,8.15611,0,0
233,6,2000,0,0,0,0.00279513,0,0.870629,8.15187,0,0
234,6,2001,0,0,0,0.00303118,0,0.952871,8.1481,0,0
235,6,2002,0,0,0,0.00351204,0,1.04751,8.12525,0,0
236,6,2003,0,0,0,0.00410104,0,1.13149,8.09174,0,0
237,6,2004,0,0,0,0.00465265,0,1.218,8.05673,0,0
238,6,2005,0,0,0,0.00501667,0,1.31053,8.02732,0,0
239,6,2006,0,0,0,0.00526779,0,1.31236,8.01872,0,0
240,6,2007,0,0,0,0.00556099,0,1.29376,8.02489,0,0
241,6,2008,0,0,0,0.0058692,0,1.27768,8.03801,0,0
242,6,2009,0,0,0,0.00615092,0,1.2301,8.04725,0,0
243,6,2010,0,0,0,0.00636658,0,1.13373,8.04703,0,0
244,6,2011,0,0,0,0.00653919,0,1.11962,7.98022,0,0
245,6,2012,0,0,0,0.0066954,0,1.18734,7.8109,0,0
246,6,2013,0,0,0,0.00683442,0,1.14857,7.58084,0,0
247,6,2014,0,0,0,0.00695766,0,1.20791,7.33388,0,0
248,6,2015,0,0,0,0.00706324,0,1.24249,7.11533,0,0
249,6,2016,0,0,0,0.00765094,0,1.36202,6.83534,0,0
250,6,2017,0,0,0,0.00826429,0,1.34216,6.67437,0,0
251,6,2018,0,0,0,0.00813939,0,1.31766,6.93158,0,0
252,6,2019,0,0,0,0.0074481,0,1.32992,7.55059,0,0
253,7,1980,0,20923,0,0,0,0,0,0,0
254,7,1981,0,10094,0,0,0,0,0,0,0
255,7,1982,0,6972,0,0,0,0,0,0,0
256,7,1983,0,7511,0,0,0,0,0,0,0
257,7,1984,0,4053,0,0,0,0,0,0,0
258,7,1985,0,5005,0,0,0,0,0,0,0
259,7,1986,0,6335,0,0,0,0,0,0,0
260,7,1987,0,4193,0,0,0,0,0,0,0
261,7,1988,0,2198,0,0,0,0,0,0,0
262,7,1989,0,770,0,0,0,0,0,0,0
263,7,1990,0,126,0,0,0,0,0,0,0
264,7,1991,0,63,0,0,0,0,0,0,0
265,7,1992,0,0,0,0,0,0,0,0,0
266,7,1993,0,0,0,0,0,0,0,0,0
267,7,1994,0,0,0,0,0,0,0,0,0
268,7,1995,0,0,0,0,0,0,0,0,0
269,7,1996,0,0,0,0,0,0,0,0,0
270,7,1997,0,0,0,0,0,0,0,0,0
271,7,1998,0,0,0,0,0,0,0,0,0
272,7,1999,0,0,0,0,0,0,0,0,0
273,7,2000,0,13,0,0,0,0,0,0,0
274,7,2001,0,18,0,0,0,0,0,0,0
275,7,2002,0,0,0,0,0,0,0,0,0
276,7,2003,0,0,0,0,0,0,0,0,0
277,7,2004,0,0,0,0,0,0,0,0,0
278,7,2005,0,0,0,0,0,0,0,0,0
279,7,2006,0,0,0,0,0,0,0,0,0
280,7,2007,0,0,0,0,0,0,0,0,0
281,7,2008,0,0,0,0,0,0,0,0,0
282,7,2009,0,0,0,0,0,0,0,0,0
283,7,2010,0,0,0,0,0,0,0,0,0
284,7,2011,0,0,0,0,0,0,0,0,0
285,7,2012,0,0,0,0,0,0,0,0,0
286,7,2013,0,0,0,0,0,0,0,0,0
287,7,2014,0,0,0,0,0,0,0,0,0
288,7,2015,0,0,0,0,0,0,0,0,0
289,7,2016,0,0,0,0,0,0,0,0,0
290,7,2017,0,0,0,0,0,0,0,0,0
291,7,2018,0,0,0,0,0,0,0,0,0
292,7,2019,0,0,0,0,0,0,0,0,0
293,7,2020,0,0,0,0,0,0,0,0,0
294,8,1999,0,0,0,0.0000716596,0,3.40329,3.75296,0,0
295,8,2000,0,0,0,0.0000732339,0,3.27288,3.62768,0,0
296,8,2001,0,0,0,0.0000749033,0,3.26261,3.54484,0,0
297,8,2002,0,0,0,0.0000768196,0,6.24056,3.50805,0,0
298,8,2003,0,0,0,0.0000802885,0,4.17055,3.70458,0,0
299,8,2004,0,0,0,0.0000841228,0,3.79172,3.87461,0,0
300,8,2005,0,0,0,0.0000862387,0,6.38773,3.89985,0,0
301,8,2006,0,0,0,0.0000887977,0,4.24485,3.93889,0,0
302,8,2007,0,0,0,0.0000914037,0,4.25115,3.9338,0,0
303,8,2008,0,0,0,0.000093706,0,5.62034,3.89601,0,0
304,8,2009,0,0,0,0.0000959177,0,7.64796,3.77511,0,0
305,8,2010,0,0,0,0.0000981536,0,5.60773,3.6845,0,0
306,8,2011,0,0,0,0.0000977752,0,5.05476,3.35123,0,0
307,8,2012,0,0,0,0.000102749,0,6.52329,3.16936,0,0
308,8,2013,0,0,0,0.000109044,0,6.60465,3.05309,0,0
309,8,2014,0,0,0,0.000115753,0,6.74338,2.98904,0,0
310,8,2015,0,0,0,0.000122277,0,6.86304,2.94814,0,0
311,8,2016,0,0,0,0.000125829,0,6.87172,2.90539,0,0
312,8,2017,0,0,0,0.000131575,0,7.08136,2.94672,0,0
313,8,2018,0,0,0,0.000134642,0,7.23114,2.9979,0,0
314,8,2019,0,0,0,0.000138457,0,7.37807,3.05679,0,0
315,8,2020,0,0,0,0,0,0,0,0,0
316,8,1980,0,0,0,0,0,0,0,0,0
317,8,1981,0,0,0,0,0,0,0,0,0
318,8,1982,0,0,0,0,0,0,0,0,0
319,8,1983,0,0,0,0,0,0,0,0,0
320,8,1984,0,0,0,0,0,0,0,0,0
321,8,1985,0,0,0,0,0,0,0,0,0
322,8,1986,0,0,0,0,0,0,0,0,0
323,8,1987,0,0,0,0,0,0,0,0,0
324,8,1988,0,0,0,0,0,0,0,0,0
325,8,1989,0,0,0,0,0,0,0,0,0
326,8,1990,0,0,0,0.0000550928,0,5.05908,3.81365,0,0
327,8,1991,0,0,0,0.000058883,0,5.3305,4.09939,0,0
328,8,1992,0,0,0,0.0000612906,0,4.68088,4.22354,0,0
329,8,1993,0,0,0,0.0000636304,0,4.21976,4.34007,0,0
330,8,1994,0,0,0,0.0000636616,0,5.01838,4.20371,0,0
331,8,1995,0,0,0,0.0000642911,0,4.11764,4.06964,0,0
332,8,1996,0,0,0,0.0000657437,0,3.81993,4.00416,0,0
333,8,1997,0,0,0,0.0000677251,0,3.7201,3.94849,0,0
334,8,1998,0,0,0,0.0000694254,0,3.61758,3.8673,0,0
335,8,2021,0,0,0,0,0,0,0,0,0
336,8,2022,0,0,0,0,0,0,0,0,0
337,9,1980,0,224,0,0,0,0,0,0,0
338,9,1981,0,84,0,0,0,0,0,0,0
339,9,1982,0,42,0,0,0,0,0,0,0
340,9,1983,0,0,0,0,0,0,0,0,0
341,9,1984,0,21,0,0,0,0,0,0,0
342,9,1985,0,98,0,0,0,0,0,0,0
343,9,1986,0,259,0,0,0,0,0,0,0
344,9,1987,0,105,0,0,0,0,0,0,16222
345,9,1988,0,0,0,0,0,0,0,0,15500
346,9,1989,0,0,0,0,0,0,0,0,17601
347,9,1991,0,0,0,15.4576,3509190,3829,31776.9,0,8590
348,9,1992,0,0,0,15.6137,3633420,5121.84,32864.6,0,3608
349,9,1993,0,1043,0,15.722,3761340,6623.9,33963.7,0,0
350,9,1994,0,378,0,15.7944,3894740,8285.54,35081.3,0,3443
351,9,1995,0,1064,0,15.8553,4036520,10038.8,36252.2,0,3295
352,9,1996,0,90,0,15.8089,4185120,11805,37436.5,0,1306
353,9,1997,0,17,0,15.5961,4338620,13511.7,38623.6,0,0
354,9,1998,0,8,0,15.278,4495670,15092.2,39828.7,0,0
355,9,1999,0,1224,0,14.9391,4658160,16503.8,41103.4,0,0
356,9,2000,0,128,0,14.6821,4828810,17737,42523.6,0,0
357,9,2001,0,2,0,14.4867,5013270,18791.8,44091.5,0,0
358,9,2002,0,0,0,14.2746,5212390,19714.2,45769.6,0,0
359,9,2003,0,0,0,14.0578,5418970,20583.1,47526.8,0,0
360,9,2004,0,0,0,13.8468,5623630,21474.7,49314.9,0,0
361,9,2005,0,11,0,13.6558,5815450,22352.5,51101,0,0
362,9,2006,0,2,0,13.4438,5747150,23393.2,52816.2,0,67257
363,9,2007,0,9,0,13.1636,5302660,24697.9,54433.1,0,18422
364,9,2008,0,32,0,12.8288,4692400,26164.6,55948.6,0,10511
365,9,2009,0,32,0,12.4533,4166700,27783,57351.6,0,2019
366,9,2010,0,37,0,12.0639,4021060,29676.9,58638,0,1484
367,9,2011,0,6,0,11.6046,4194400,31732.2,59478.7,0,1810
368,9,2012,0,0,0,11.0392,4403570,33387.8,59712.7,0,1215
369,9,2013,0,0,0,10.4175,4646450,34408.1,59642.9,0,6655
370,9,2014,0,0,0,9.80004,4920420,35154.4,59630.5,0,213
371,9,2015,0,0,0,9.25047,5221960,36338.7,60086.8,0,0
372,9,2016,0,0,0,8.74512,5841200,38198.6,60953.5,0,78
373,9,2017,0,0,0,8.35817,6407810,40191.2,61982.4,0,828
374,9,2018,0,0,1,8.12001,6540700,42326.5,62715.1,0,1546
375,9,2019,0,153,1,7.96438,6475960,43510.6,62933.6,0,0
376,9,2020,0,6,1,0,0,0,0,0,0
377,9,1990,0,0,0,15.2557,3389820,2769.36,30723.8,0,9527
378,9,2021,0,0,0,0,0,0,0,0,0
379,9,2022,0,0,0,0,0,0,0,0,0
380,9,1971,0,0,0,0,0,0,0,0,1
381,9,1972,0,0,0,0,0,0,0,0,268
382,9,1973,0,0,0,0,0,0,0,0,263
383,9,1974,0,0,0,0,0,0,0,0,934
384,9,1975,0,0,0,0,0,0,0,0,88
385,9,1977,0,0,0,0,0,0,0,0,726
386,10,1980,0,0,0,0,0,0,0,0,0
387,10,1981,0,0,0,0,0,0,0,0,0
388,10,1982,0,0,0,0,0,0,0,0,0
389,10,1983,0,0,0,0,0,0,0,0,0
390,10,1984,0,0,0,0,0,0,0,0,0
391,10,1985,0,0,0,0,0,0,0,0,0
392,10,1986,0,0,0,0,0,0,0,0,0
393,10,1987,0,0,0,0,0,0,0,0,0
394,10,1988,0,0,0,0,0,0,0,0,0
395,10,1989,0,0,0,0,0,0,0,0,0
396,10,1990,0,0,0,0.0015899,0,15.6963,20.8185,0,0
397,10,1991,0,0,0,0.00143268,0,15.9239,20.7127,0,0
398,10,1992,0,0,0,0.00129147,0,15.951,20.687,0,0
399,10,1993,0,0,0,0.00117844,0,16.2435,20.7273,0,0
400,10,1994,0,0,0,0.00110753,0,16.3044,20.8242,0,0
401,10,1995,0,0,0,0.00109323,0,16.2228,20.9737,0,0
402,10,1996,0,0,0,0.00111244,0,15.9534,21.1144,0,0
403,10,1997,0,0,0,0.0011339,0,16.5915,21.2148,0,0
404,10,1998,0,0,0,0.00116328,0,17.168,21.3273,0,0
405,10,1999,0,0,0,0.00120903,0,16.3221,21.5153,0,0
406,10,2000,0,0,0,0.00127935,0,14.9708,21.8371,0,0
407,10,2001,0,0,0,0.00139093,0,13.8322,22.384,0,0
408,10,2002,0,0,0,0.00153852,0,12.4212,23.1014,0,0
409,10,2003,0,0,0,0.00170251,0,11.0706,23.8489,0,0
410,10,2004,0,0,0,0.00186305,0,10.333,24.4722,0,0
411,10,2005,0,0,0,0.00200071,0,10.1649,24.8088,0,0
412,10,2006,0,0,0,0.00216056,0,10.6084,24.808,0,0
413,10,2007,0,0,0,0.00239021,0,11.3533,24.5715,0,0
414,10,2008,0,0,0,0.00266802,0,14.2393,24.179,0,0
415,10,2010,0,0,0,0.00329465,0,18.9514,23.2788,0,0
416,10,2009,0,0,0,0.00297537,0,16.3805,23.7224,0,0
417,10,2011,0,0,0,0.00376718,0,20.2016,22.7123,0,0
418,10,2012,0,0,0,0.00443397,0,22.3859,21.9089,0,0
419,10,2013,0,0,0,0.00513269,0,24.9337,20.9795,0,0
420,10,2014,0,0,0,0.00569623,0,25.981,20.035,0,0
421,10,2015,0,0,0,0.00595183,0,26.2105,19.1914,0,0
422,10,2016,0,0,0,0.0056576,0,26.4457,17.9174,0,0
423,10,2017,0,0,0,0.00521541,0,27.1691,17.038,0,0
424,10,2018,0,0,0,0.00499378,0,27.762,17.2536,0,0
425,10,2019,0,0,0,0.00484484,0,28.0231,17.9654,0,0
426,10,2020,0,0,0,0,0,0,0,0,0
427,10,2021,0,0,0,0,0,0,0,0,0
428,10,2022,0,0,0,0,0,0,0,0,0
429,11,1980,0,224,0,0,0,0,0,0,0
430,11,1981,0,14,0,0,0,0,0,0,0
431,11,1982,0,84,0,0,0,0,0,0,0
432,11,1983,0,182,0,0,0,0,0,0,0
433,11,1984,0,7,0,0,0,0,0,0,0
434,11,1985,0,14,0,0,0,0,0,0,0
435,11,1986,0,0,0,0,0,0,0,0,0
436,11,1987,0,0,0,0,0,0,0,0,0
437,11,1988,0,0,0,0,0,0,0,0,0
438,11,1989,0,0,0,0,0,0,0,0,0
439,11,1990,0,0,0,1.5078,1660.09,5156.75,7092.71,0,0
440,11,1991,0,0,0,1.30151,1544.37,5359.86,6854.85,0,0
441,11,1992,0,0,0,1.10638,1426.57,5394.11,6636.9,0,0
442,11,1993,0,0,0,0.934581,1307.22,5397.7,6448.02,0,2350
